lat,lon,alt,date,device,os,version
42.5013354358,-71.5336116695,0.0,2011-02-21 23:43:03,"iPhone3,1",4.3.2,
42.3261316767,-71.6616376361,0.0,2011-02-21 23:57:33,"iPhone3,1",4.3.2,
42.2516831373,-71.8002717646,0.0,2011-02-22 00:07:20,"iPhone3,1",4.3.2,
42.2425512277,-71.8071868202,0.0,2011-02-22 00:08:34,"iPhone3,1",4.3.2,
42.2456252186,-71.8024692905,0.0,2011-02-22 00:08:34,"iPhone3,1",4.3.2,
42.2538999999,-71.8109107411,0.0,2011-02-22 00:08:35,"iPhone3,1",4.3.2,
42.1683256163,-71.949834593,0.0,2011-02-22 00:21:14,"iPhone3,1",4.3.2,
42.1628528699,-71.9437649216,0.0,2011-02-22 00:21:14,"iPhone3,1",4.3.2,
41.9471937625,-71.8268836694,0.0,2011-02-22 00:21:17,"iPhone3,1",4.3.2,
41.4779377472,-73.2177366078,0.0,2011-02-22 02:07:19,"iPhone3,1",4.3.2,
41.4800746984,-73.2139317923,0.0,2011-02-22 02:07:20,"iPhone3,1",4.3.2,
41.4931157147,-73.2119590271,0.0,2011-02-22 02:07:20,"iPhone3,1",4.3.2,
41.5262432619,-73.1993456204,0.0,2011-02-22 02:07:23,"iPhone3,1",4.3.2,
41.4165544303,-73.4355878055,0.0,2011-02-22 02:22:37,"iPhone3,1",4.3.2,
41.4122942383,-73.4378901536,0.0,2011-02-22 02:22:38,"iPhone3,1",4.3.2,
41.1037290102,-73.7103137588,0.0,2011-02-22 02:54:06,"iPhone3,1",4.3.2,
40.9403138641,-73.7972056182,0.0,2011-02-22 03:07:51,"iPhone3,1",4.3.2,
40.9416387041,-73.8158266878,0.0,2011-02-22 03:07:51,"iPhone3,1",4.3.2,
40.9413037983,-73.8166173099,0.0,2011-02-22 03:07:53,"iPhone3,1",4.3.2,
40.9263968975,-73.8050249194,0.0,2011-02-22 03:09:14,"iPhone3,1",4.3.2,
40.924968584,-73.8076210447,0.0,2011-02-22 03:09:15,"iPhone3,1",4.3.2,
40.9246864382,-73.8083950988,0.0,2011-02-22 03:09:17,"iPhone3,1",4.3.2,
40.8712191952,-73.826168962,0.0,2011-02-22 03:13:31,"iPhone3,1",4.3.2,
40.8705389008,-73.826950343,0.0,2011-02-22 03:13:32,"iPhone3,1",4.3.2,
40.89693987,-73.81724208,0.0,2011-02-22 03:13:32,"iPhone3,1",4.3.2,
40.8730757938,-73.826019306,0.0,2011-02-22 03:13:36,"iPhone3,1",4.3.2,
40.8716328704,-73.8344010578,0.0,2011-02-22 03:13:37,"iPhone3,1",4.3.2,
40.8350695708,-73.8419523426,0.0,2011-02-22 03:16:27,"iPhone3,1",4.3.2,
40.8368922684,-73.8386027859,0.0,2011-02-22 03:16:28,"iPhone3,1",4.3.2,
40.8365658091,-73.8428591591,0.0,2011-02-22 03:16:29,"iPhone3,1",4.3.2,
40.8361692397,-73.8387806413,0.0,2011-02-22 03:16:29,"iPhone3,1",4.3.2,
40.7661566114,-73.8697362636,0.0,2011-02-22 03:26:44,"iPhone3,1",4.3.2,
40.7646055943,-73.8650596072,0.0,2011-02-22 03:26:44,"iPhone3,1",4.3.2,
40.7188139155,-73.9926383326,0.0,2011-02-22 04:03:25,"iPhone3,1",4.3.2,
40.7653880493,-73.8846040117,0.0,2011-02-22 04:03:25,"iPhone3,1",4.3.2,
40.7807391933,-73.9099785836,0.0,2011-02-22 04:03:26,"iPhone3,1",4.3.2,
40.7613831584,-73.8971955555,0.0,2011-02-22 04:07:28,"iPhone3,1",4.3.2,
40.7457837531,-73.8988099632,0.0,2011-02-22 04:08:46,"iPhone3,1",4.3.2,
40.7350502418,-73.9127733845,0.0,2011-02-22 04:10:45,"iPhone3,1",4.3.2,
40.7342192802,-73.9123344821,0.0,2011-02-22 04:10:46,"iPhone3,1",4.3.2,
40.7353257686,-73.9077116131,0.0,2011-02-22 04:10:46,"iPhone3,1",4.3.2,
40.7253297587,-73.9404199561,0.0,2011-02-22 04:17:31,"iPhone3,1",4.3.2,
40.7274965983,-73.9453344493,0.0,2011-02-22 04:17:31,"iPhone3,1",4.3.2,
40.7281441579,-73.9472651673,0.0,2011-02-22 04:17:32,"iPhone3,1",4.3.2,
40.71846791,-73.9455177002,0.0,2011-02-22 04:19:52,"iPhone3,1",4.3.2,
40.7077578665,-73.9464346719,0.0,2011-02-22 04:27:00,"iPhone3,1",4.3.2,
40.7127476355,-73.9440251105,0.0,2011-02-22 04:27:00,"iPhone3,1",4.3.2,
40.7073723358,-73.9457658743,0.0,2011-02-22 04:27:00,"iPhone3,1",4.3.2,
40.7081436902,-73.9468023781,0.0,2011-02-22 04:27:00,"iPhone3,1",4.3.2,
40.7007379126,-73.9423613698,0.0,2011-02-22 04:30:19,"iPhone3,1",4.3.2,
40.70228447,-73.9427905733,0.0,2011-02-22 04:30:19,"iPhone3,1",4.3.2,
40.7026031656,-73.9438164873,0.0,2011-02-22 04:31:27,"iPhone3,1",4.3.2,
40.68004375,-73.95964598,0.0,2011-02-22 05:06:36,"iPhone3,1",4.3.2,
40.6859035222,-73.9575126652,0.0,2011-02-22 05:06:37,"iPhone3,1",4.3.2,
40.684875735,-73.9570487975,0.0,2011-02-22 05:06:39,"iPhone3,1",4.3.2,
40.6849517514,-73.95943693,0.0,2011-02-22 05:06:40,"iPhone3,1",4.3.2,
40.757215885,-73.989213195,0.0,2011-02-22 15:00:47,"iPhone3,1",4.3.2,
40.7489744864,-73.9749916955,0.0,2011-02-23 01:00:17,"iPhone3,1",4.3.2,
40.7477591823,-73.9723276484,0.0,2011-02-23 01:00:18,"iPhone3,1",4.3.2,
40.7472756536,-73.9723989644,0.0,2011-02-23 01:00:21,"iPhone3,1",4.3.2,
40.7479305472,-73.9764959677,0.0,2011-02-23 01:00:22,"iPhone3,1",4.3.2,
40.7464397153,-73.973808434,0.0,2011-02-23 01:00:29,"iPhone3,1",4.3.2,
40.7467232762,-73.9717337067,0.0,2011-02-23 01:00:34,"iPhone3,1",4.3.2,
40.7467027175,-73.9728088797,0.0,2011-02-23 01:01:24,"iPhone3,1",4.3.2,
40.744801425,-73.971876825,0.0,2011-02-23 01:01:33,"iPhone3,1",4.3.2,
40.7461004123,-73.980727285,0.0,2011-02-23 01:10:23,"iPhone3,1",4.3.2,
40.7483531545,-73.9780326151,0.0,2011-02-23 01:10:24,"iPhone3,1",4.3.2,
40.7499208164,-73.9761471894,0.0,2011-02-23 01:10:26,"iPhone3,1",4.3.2,
40.7496746852,-73.9375226356,0.0,2011-02-23 22:53:21,"iPhone3,1",4.3.2,
40.7465066862,-73.9188184316,0.0,2011-02-23 22:55:10,"iPhone3,1",4.3.2,
40.7760087881,-73.9156765497,0.0,2011-02-23 22:58:12,"iPhone3,1",4.3.2,
40.7449648505,-73.9344497098,0.0,2011-02-23 22:58:41,"iPhone3,1",4.3.2,
40.7699421253,-73.9276571608,0.0,2011-02-23 22:58:44,"iPhone3,1",4.3.2,
40.9005664281,-73.796415329,0.0,2011-02-23 23:12:39,"iPhone3,1",4.3.2,
40.9147522662,-73.7831482112,0.0,2011-02-23 23:12:51,"iPhone3,1",4.3.2,
40.9254962518,-73.7707121886,0.0,2011-02-23 23:14:39,"iPhone3,1",4.3.2,
40.9582783305,-73.7343982478,0.0,2011-02-23 23:16:22,"iPhone3,1",4.3.2,
40.9652420284,-73.7133690927,0.0,2011-02-23 23:17:50,"iPhone3,1",4.3.2,
40.9743920324,-73.6981281036,0.0,2011-02-23 23:18:42,"iPhone3,1",4.3.2,
40.9895572233,-73.6727962633,0.0,2011-02-23 23:20:11,"iPhone3,1",4.3.2,
41.0034279596,-73.6637159616,0.0,2011-02-23 23:20:51,"iPhone3,1",4.3.2,
41.0106676118,-73.655932909,0.0,2011-02-23 23:22:37,"iPhone3,1",4.3.2,
41.0155846082,-73.6446696203,0.0,2011-02-23 23:23:16,"iPhone3,1",4.3.2,
41.0412579958,-73.6147661823,0.0,2011-02-23 23:24:57,"iPhone3,1",4.3.2,
41.0210371634,-73.5555127187,0.0,2011-02-23 23:27:07,"iPhone3,1",4.3.2,
42.2072240758,-71.1415467743,0.0,2011-02-24 02:35:08,"iPhone3,1",4.3.2,
42.3758365108,-71.1202095883,0.0,2011-02-24 03:30:14,"iPhone3,1",4.3.2,
42.3746064172,-71.1189348877,0.0,2011-02-24 03:30:15,"iPhone3,1",4.3.2,
42.3723565966,-71.1165165041,0.0,2011-02-24 03:34:14,"iPhone3,1",4.3.2,
42.5037381234,-71.1400169419,0.0,2011-02-24 03:34:15,"iPhone3,1",4.3.2,
42.3732731186,-71.1179896793,0.0,2011-02-24 03:34:15,"iPhone3,1",4.3.2,
42.3711993701,-71.1136723698,0.0,2011-02-24 03:38:21,"iPhone3,1",4.3.2,
42.3430293165,-70.8069397312,0.0,2011-02-24 03:38:21,"iPhone3,1",4.3.2,
42.3709104474,-71.111032885,0.0,2011-02-24 03:42:36,"iPhone3,1",4.3.2,
42.3786273303,-71.1049236234,0.0,2011-02-24 13:03:24,"iPhone3,1",4.3.2,
42.3664639393,-71.1119942901,0.0,2011-02-24 16:43:13,"iPhone3,1",4.3.2,
42.3703827594,-71.1122743655,0.0,2011-02-24 16:43:14,"iPhone3,1",4.3.2,
42.3705532273,-71.1122915916,0.0,2011-02-24 16:43:15,"iPhone3,1",4.3.2,
42.3694332924,-71.1139304426,0.0,2011-02-24 17:19:43,"iPhone3,1",4.3.2,
42.3585143243,-71.1242093626,0.0,2011-02-24 17:19:44,"iPhone3,1",4.3.2,
42.379210984,-71.1236902047,0.0,2011-02-24 21:06:02,"iPhone3,1",4.3.2,
42.3792130657,-71.1238680606,0.0,2011-02-24 21:06:02,"iPhone3,1",4.3.2,
42.3817320227,-71.1200859861,0.0,2011-02-25 00:41:08,"iPhone3,1",4.3.2,
42.3878440256,-71.1243960958,0.0,2011-02-25 00:41:08,"iPhone3,1",4.3.2,
42.382904555,-71.1196420367,0.0,2011-02-25 00:41:09,"iPhone3,1",4.3.2,
42.4012240391,-71.1549053703,0.0,2011-02-25 01:10:19,"iPhone3,1",4.3.2,
42.3526295852,-71.0550830787,0.0,2011-02-25 02:17:25,"iPhone3,1",4.3.2,
42.3579984509,-71.0668355446,0.0,2011-02-25 02:17:26,"iPhone3,1",4.3.2,
42.5040133007,-71.0723908146,0.0,2011-02-25 02:17:26,"iPhone3,1",4.3.2,
41.8430842608,-71.4045600712,0.0,2011-02-25 03:27:11,"iPhone3,1",4.3.2,
41.817565795,-71.462069535,0.0,2011-02-25 03:31:15,"iPhone3,1",4.3.2,
41.8280603783,-71.44568096,0.0,2011-02-25 03:31:15,"iPhone3,1",4.3.2,
41.80688199,-71.404088555,0.0,2011-02-25 03:33:03,"iPhone3,1",4.3.2,
41.7784690492,-71.4380988883,0.0,2011-02-25 03:34:56,"iPhone3,1",4.3.2,
41.7549539175,-71.4353801458,0.0,2011-02-25 03:36:26,"iPhone3,1",4.3.2,
41.7252137983,-71.4742727104,0.0,2011-02-25 03:38:31,"iPhone3,1",4.3.2,
41.6572512618,-71.4655807291,0.0,2011-02-25 03:40:18,"iPhone3,1",4.3.2,
41.6802628824,-71.4148447038,0.0,2011-02-25 03:40:18,"iPhone3,1",4.3.2,
41.3529864837,-71.9639583303,0.0,2011-02-25 04:19:34,"iPhone3,1",4.3.2,
41.3647406094,-71.9561983916,0.0,2011-02-25 04:19:34,"iPhone3,1",4.3.2,
41.3530178238,-71.9626570445,0.0,2011-02-25 04:19:35,"iPhone3,1",4.3.2,
41.3554152209,-71.9686220446,0.0,2011-02-25 04:19:41,"iPhone3,1",4.3.2,
41.3683972537,-72.0700159129,0.0,2011-02-25 04:34:59,"iPhone3,1",4.3.2,
41.35155373,-72.0788794899,0.0,2011-02-25 04:34:59,"iPhone3,1",4.3.2,
41.3552622081,-72.0961267024,0.0,2011-02-25 04:35:00,"iPhone3,1",4.3.2,
41.5132476894,-72.0958290604,0.0,2011-02-25 04:35:05,"iPhone3,1",4.3.2,
41.2702742649,-72.7105176173,0.0,2011-02-25 05:14:14,"iPhone3,1",4.3.2,
41.0442387244,-73.5449468086,0.0,2011-02-25 06:22:24,"iPhone3,1",4.3.2,
41.0471818063,-73.5414006293,0.0,2011-02-25 06:22:24,"iPhone3,1",4.3.2,
41.0440900023,-73.5411476122,0.0,2011-02-25 06:22:24,"iPhone3,1",4.3.2,
40.9942756726,-73.6680573714,0.0,2011-02-25 06:22:28,"iPhone3,1",4.3.2,
40.9732291567,-73.690566365,0.0,2011-02-25 06:33:27,"iPhone3,1",4.3.2,
40.991398515,-73.6629973672,0.0,2011-02-25 06:33:27,"iPhone3,1",4.3.2,
40.9837780652,-73.6872489886,0.0,2011-02-25 06:33:28,"iPhone3,1",4.3.2,
40.987632301,-73.6838561696,0.0,2011-02-25 06:33:28,"iPhone3,1",4.3.2,
40.7499865436,-74.0009378947,0.0,2011-02-25 07:10:51,"iPhone3,1",4.3.2,
40.7581588673,-73.9926667391,0.0,2011-02-25 16:28:44,"iPhone3,1",4.3.2,
40.7592792833,-73.9913335432,0.0,2011-02-25 16:28:44,"iPhone3,1",4.3.2,
40.7582343167,-73.9892375411,0.0,2011-02-25 20:20:12,"iPhone3,1",4.3.2,
40.6848538067,-73.95854421,0.0,2011-02-26 17:39:11,"iPhone3,1",4.3.2,
40.6855314042,-73.9590872508,0.0,2011-02-26 17:39:12,"iPhone3,1",4.3.2,
40.7247561653,-73.9464765181,0.0,2011-02-26 22:10:53,"iPhone3,1",4.3.2,
40.726470461,-73.9494254851,0.0,2011-02-26 22:10:55,"iPhone3,1",4.3.2,
40.7268790217,-73.9485625368,0.0,2011-02-26 22:10:55,"iPhone3,1",4.3.2,
40.725095409,-73.9451417326,0.0,2011-02-26 23:08:16,"iPhone3,1",4.3.2,
40.7250518406,-73.9478440202,0.0,2011-02-27 01:14:26,"iPhone3,1",4.3.2,
40.7258878928,-73.9512612371,0.0,2011-02-27 01:21:04,"iPhone3,1",4.3.2,
40.6862423343,-73.9596223522,0.0,2011-02-27 04:37:06,"iPhone3,1",4.3.2,
40.68889927,-73.99117565,0.0,2011-02-28 13:50:40,"iPhone3,1",4.3.2,
40.7563994824,-73.9897375324,0.0,2011-02-28 17:37:50,"iPhone3,1",4.3.2,
40.75564742,-73.9862498921,0.0,2011-02-28 17:37:50,"iPhone3,1",4.3.2,
40.7579807616,-73.989614926,0.0,2011-02-28 21:06:33,"iPhone3,1",4.3.2,
40.7375572543,-73.9937849105,0.0,2011-03-02 02:21:02,"iPhone3,1",4.3.2,
40.7370497864,-73.9928518567,0.0,2011-03-02 02:21:02,"iPhone3,1",4.3.2,
40.7383153579,-73.9937510594,0.0,2011-03-02 02:21:05,"iPhone3,1",4.3.2,
40.738732574,-73.9908946717,0.0,2011-03-02 02:21:06,"iPhone3,1",4.3.2,
40.6853506429,-73.96044712,0.0,2011-03-02 03:47:14,"iPhone3,1",4.3.2,
40.6857313408,-73.9609125524,0.0,2011-03-02 03:47:14,"iPhone3,1",4.3.2,
40.7983965559,-73.9226978608,0.0,2011-03-02 17:43:49,"iPhone3,1",4.3.2,
40.8050545807,-73.9146989045,0.0,2011-03-02 17:43:53,"iPhone3,1",4.3.2,
40.8043135814,-73.9169349294,0.0,2011-03-02 17:43:54,"iPhone3,1",4.3.2,
40.8009822973,-73.9295361391,0.0,2011-03-02 17:43:55,"iPhone3,1",4.3.2,
40.8220476299,-73.8881066504,0.0,2011-03-02 17:46:21,"iPhone3,1",4.3.2,
40.8585285915,-73.8350621161,0.0,2011-03-02 17:46:21,"iPhone3,1",4.3.2,
40.8202940765,-73.8760924449,0.0,2011-03-02 17:46:21,"iPhone3,1",4.3.2,
40.8262002671,-73.8785917365,0.0,2011-03-02 17:46:23,"iPhone3,1",4.3.2,
40.8231158791,-73.8836943407,0.0,2011-03-02 17:46:25,"iPhone3,1",4.3.2,
40.8210608681,-73.8764051836,0.0,2011-03-02 17:46:25,"iPhone3,1",4.3.2,
40.8805002719,-73.8179738302,0.0,2011-03-02 17:53:03,"iPhone3,1",4.3.2,
40.9863479153,-73.6818734499,0.0,2011-03-02 18:03:20,"iPhone3,1",4.3.2,
40.986066618,-73.6804490569,0.0,2011-03-02 18:03:20,"iPhone3,1",4.3.2,
40.9835380377,-73.6844823188,0.0,2011-03-02 18:03:21,"iPhone3,1",4.3.2,
40.986538637,-73.6765402424,0.0,2011-03-02 18:03:21,"iPhone3,1",4.3.2,
41.2959474482,-72.5765083893,0.0,2011-03-02 19:24:40,"iPhone3,1",4.3.2,
41.2794534632,-72.5175406911,0.0,2011-03-02 19:25:57,"iPhone3,1",4.3.2,
41.5252532854,-72.5888795798,0.0,2011-03-02 19:26:03,"iPhone3,1",4.3.2,
41.3969865719,-72.2129192768,0.0,2011-03-02 19:56:50,"iPhone3,1",4.3.2,
41.3364767422,-72.1434448841,0.0,2011-03-02 19:56:50,"iPhone3,1",4.3.2,
41.8285729192,-71.4156765016,0.0,2011-03-02 21:03:06,"iPhone3,1",4.3.2,
41.8305044202,-71.421074426,0.0,2011-03-02 21:03:06,"iPhone3,1",4.3.2,
41.828382911,-71.4126297098,0.0,2011-03-02 21:03:07,"iPhone3,1",4.3.2,
41.8285326645,-71.4121776003,0.0,2011-03-02 21:03:11,"iPhone3,1",4.3.2,
41.8309469929,-71.4437918445,0.0,2011-03-02 21:12:17,"iPhone3,1",4.3.2,
41.8262149636,-71.4097048649,0.0,2011-03-02 21:12:17,"iPhone3,1",4.3.2,
41.8258600293,-71.4074987713,0.0,2011-03-02 21:20:59,"iPhone3,1",4.3.2,
41.8268972052,-71.4031706409,0.0,2011-03-02 21:27:38,"iPhone3,1",4.3.2,
42.3394254248,-71.1272375407,0.0,2011-03-02 21:27:39,"iPhone3,1",4.3.2,
41.828319949,-71.4016162832,0.0,2011-03-02 21:33:29,"iPhone3,1",4.3.2,
41.8277343103,-71.4001993634,0.0,2011-03-02 21:33:29,"iPhone3,1",4.3.2,
41.8235856089,-71.3980366155,0.0,2011-03-02 23:11:16,"iPhone3,1",4.3.2,
41.8266153039,-71.4014277113,0.0,2011-03-02 23:11:16,"iPhone3,1",4.3.2,
41.8230360429,-71.3976104228,0.0,2011-03-02 23:11:17,"iPhone3,1",4.3.2,
41.8228930898,-71.3970874313,0.0,2011-03-02 23:11:17,"iPhone3,1",4.3.2,
41.8240823214,-71.3977644563,0.0,2011-03-02 23:11:23,"iPhone3,1",4.3.2,
41.8121586756,-71.4418537232,0.0,2011-03-03 03:28:38,"iPhone3,1",4.3.2,
41.7924805071,-71.4171281062,0.0,2011-03-03 03:29:54,"iPhone3,1",4.3.2,
41.7264208707,-71.4546883456,0.0,2011-03-03 03:35:45,"iPhone3,1",4.3.2,
41.0721967446,-73.4803392717,0.0,2011-03-03 06:14:11,"iPhone3,1",4.3.2,
41.0692499642,-73.4951691938,0.0,2011-03-03 06:14:11,"iPhone3,1",4.3.2,
41.0708055937,-73.4954758418,0.0,2011-03-03 06:14:11,"iPhone3,1",4.3.2,
40.992685133,-73.6699181843,0.0,2011-03-03 06:14:16,"iPhone3,1",4.3.2,
40.8884584089,-73.8018002862,0.0,2011-03-03 06:38:16,"iPhone3,1",4.3.2,
40.8895177081,-73.840407315,0.0,2011-03-03 06:39:17,"iPhone3,1",4.3.2,
40.7553503338,-73.9887242051,0.0,2011-03-03 17:27:23,"iPhone3,1",4.3.2,
40.7581354056,-73.99271848,0.0,2011-03-03 17:29:33,"iPhone3,1",4.3.2,
40.693847445,-73.974556785,0.0,2011-03-05 00:51:04,"iPhone3,1",4.3.2,
40.68809539,-73.95776522,0.0,2011-03-05 03:42:12,"iPhone3,1",4.3.2,
40.6742529025,-73.97268728,0.0,2011-03-06 17:43:39,"iPhone3,1",4.3.2,
40.6764973542,-73.9619725483,0.0,2011-03-07 13:09:37,"iPhone3,1",4.3.2,
40.75484424,-73.98633635,0.0,2011-03-07 23:28:55,"iPhone3,1",4.3.2,
40.7154012851,-74.0117424799,0.0,2011-03-07 23:52:58,"iPhone3,1",4.3.2,
40.7190812813,-73.962632044,0.0,2011-03-08 02:51:18,"iPhone3,1",4.3.2,
40.7025627677,-73.9616563768,0.0,2011-03-08 05:35:28,"iPhone3,1",4.3.2,
40.67859673,-73.96199482,0.0,2011-03-08 13:10:27,"iPhone3,1",4.3.2,
40.6862570877,-73.9604991072,0.0,2011-03-09 01:52:13,"iPhone3,1",4.3.2,
40.68610662,-73.96078461,0.0,2011-03-09 01:52:13,"iPhone3,1",4.3.2,
40.68551361,-73.95697635,0.0,2011-03-09 01:52:14,"iPhone3,1",4.3.2,
40.754440768,-73.992019421,0.0,2011-03-09 14:12:01,"iPhone3,1",4.3.2,
40.7624761767,-73.8013573987,0.0,2011-03-09 14:12:02,"iPhone3,1",4.3.2,
40.7581121595,-73.9926231982,0.0,2011-03-09 23:18:18,"iPhone3,1",4.3.2,
40.7588909582,-73.9896319833,0.0,2011-03-09 23:18:19,"iPhone3,1",4.3.2,
40.7581525,-73.9894013907,0.0,2011-03-09 23:18:26,"iPhone3,1",4.3.2,
40.75468701,-73.98789048,0.0,2011-03-09 23:38:55,"iPhone3,1",4.3.2,
40.7566686961,-73.9826735265,0.0,2011-03-09 23:38:57,"iPhone3,1",4.3.2,
40.7554291473,-73.9889545736,0.0,2011-03-09 23:38:58,"iPhone3,1",4.3.2,
40.7482652506,-73.9925884952,0.0,2011-03-09 23:40:45,"iPhone3,1",4.3.2,
40.7557965692,-73.9752183238,0.0,2011-03-10 00:04:22,"iPhone3,1",4.3.2,
40.7375868859,-74.0003636996,0.0,2011-03-10 00:04:58,"iPhone3,1",4.3.2,
40.7377776862,-73.99945695,0.0,2011-03-10 00:04:59,"iPhone3,1",4.3.2,
40.7385509735,-73.9868416482,0.0,2011-03-10 00:05:02,"iPhone3,1",4.3.2,
40.7364586708,-73.9965154943,0.0,2011-03-10 01:14:42,"iPhone3,1",4.3.2,
40.73778779,-73.9982348625,0.0,2011-03-10 01:14:42,"iPhone3,1",4.3.2,
40.7561232743,-73.9908333629,0.0,2011-03-10 18:11:29,"iPhone3,1",4.3.2,
40.6860826459,-73.9612323002,0.0,2011-03-11 00:19:30,"iPhone3,1",4.3.2,
40.6845446183,-73.9593517117,0.0,2011-03-11 00:19:47,"iPhone3,1",4.3.2,
40.72483016,-73.9476187325,0.0,2011-03-11 03:07:22,"iPhone3,1",4.3.2,
40.7240775644,-73.95082382,0.0,2011-03-11 03:07:36,"iPhone3,1",4.3.2,
40.7239628425,-73.9522849975,0.0,2011-03-11 03:07:36,"iPhone3,1",4.3.2,
40.6860915152,-73.961472445,0.0,2011-03-11 04:36:29,"iPhone3,1",4.3.2,
40.737309102,-73.9965639057,0.0,2011-03-11 13:55:57,"iPhone3,1",4.3.2,
40.736551015,-73.9974221355,0.0,2011-03-11 13:55:57,"iPhone3,1",4.3.2,
40.7371108004,-73.9969658224,0.0,2011-03-11 13:55:57,"iPhone3,1",4.3.2,
40.7375207911,-73.9923783129,0.0,2011-03-11 13:55:58,"iPhone3,1",4.3.2,
40.7353490597,-73.9942026958,0.0,2011-03-11 17:06:48,"iPhone3,1",4.3.2,
40.7358290118,-73.9951067309,0.0,2011-03-11 17:06:48,"iPhone3,1",4.3.2,
40.7359313896,-74.0203084941,0.0,2011-03-11 17:13:15,"iPhone3,1",4.3.2,
40.7338971727,-73.9991309447,0.0,2011-03-11 17:13:15,"iPhone3,1",4.3.2,
40.7342944773,-73.9985431918,0.0,2011-03-11 17:13:15,"iPhone3,1",4.3.2,
40.75411736,-73.9908241,0.0,2011-03-11 21:51:26,"iPhone3,1",4.3.2,
40.7554986472,-73.990633654,0.0,2011-03-11 21:51:35,"iPhone3,1",4.3.2,
40.7554223619,-73.9889061598,0.0,2011-03-11 21:51:45,"iPhone3,1",4.3.2,
40.7581464144,-73.989302303,0.0,2011-03-11 21:51:50,"iPhone3,1",4.3.2,
40.7583015333,-73.9921301432,0.0,2011-03-11 21:53:16,"iPhone3,1",4.3.2,
40.7588161352,-73.9917562933,0.0,2011-03-11 21:54:40,"iPhone3,1",4.3.2,
40.7573439395,-73.990042671,0.0,2011-03-11 21:55:09,"iPhone3,1",4.3.2,
40.75648576,-73.99095666,0.0,2011-03-11 21:56:37,"iPhone3,1",4.3.2,
40.7268385333,-73.9858701662,0.0,2011-03-12 01:24:06,"iPhone3,1",4.3.2,
40.7015298953,-73.9222732453,0.0,2011-03-12 04:32:32,"iPhone3,1",4.3.2,
40.696129159,-73.9957189013,0.0,2011-03-13 03:07:16,"iPhone3,1",4.3.2,
40.6922232675,-73.980024828,0.0,2011-03-13 03:25:12,"iPhone3,1",4.3.2,
40.6859157666,-73.961839047,0.0,2011-03-13 17:10:06,"iPhone3,1",4.3.2,
40.754028405,-73.989580865,0.0,2011-03-14 21:29:15,"iPhone3,1",4.3.2,
40.7585348634,-73.9893357212,0.0,2011-03-14 21:29:47,"iPhone3,1",4.3.2,
40.7338796851,-74.0002440343,0.0,2011-03-15 00:45:00,"iPhone3,1",4.3.2,
40.7178461657,-73.9596682543,0.0,2011-03-16 01:17:37,"iPhone3,1",4.3.2,
40.743789695,-73.949302875,0.0,2011-03-16 02:00:53,"iPhone3,1",4.3.2,
40.6964160767,-73.9449478933,0.0,2011-03-16 02:18:49,"iPhone3,1",4.3.2,
40.7455203769,-73.997138728,0.0,2011-03-16 13:26:51,"iPhone3,1",4.3.2,
40.7587792522,-73.9934712161,0.0,2011-03-16 13:26:53,"iPhone3,1",4.3.2,
40.75483447,-73.98879784,0.0,2011-03-16 13:35:35,"iPhone3,1",4.3.2,
40.75683531,-73.98855173,0.0,2011-03-17 22:14:58,"iPhone3,1",4.3.2,
40.68362051,-73.95384976,0.0,2011-03-18 11:31:34,"iPhone3,1",4.3.2,
40.6870294462,-73.9821316325,0.0,2011-03-18 12:19:11,"iPhone3,1",4.3.2,
40.68954855,-73.99133932,0.0,2011-03-18 12:44:14,"iPhone3,1",4.3.2,
40.7620308783,-73.9736797804,0.0,2011-03-18 22:33:51,"iPhone3,1",4.3.2,
40.75966411,-73.99163407,0.0,2011-03-18 22:37:53,"iPhone3,1",4.3.2,
40.7644508564,-73.9738766425,0.0,2011-03-18 23:13:14,"iPhone3,1",4.3.2,
40.7632284836,-73.9715631531,0.0,2011-03-19 00:06:18,"iPhone3,1",4.3.2,
40.762771035,-73.978853965,0.0,2011-03-19 00:17:28,"iPhone3,1",4.3.2,
40.762792049,-73.9770865913,0.0,2011-03-19 00:17:29,"iPhone3,1",4.3.2,
40.7483751812,-73.9860733006,0.0,2011-03-19 00:26:44,"iPhone3,1",4.3.2,
40.6843499539,-73.997948235,0.0,2011-03-19 02:35:53,"iPhone3,1",4.3.2,
40.682439396,-73.9604672847,0.0,2011-03-20 18:28:09,"iPhone3,1",4.3.2,
40.6820781687,-73.9579243329,0.0,2011-03-20 18:28:09,"iPhone3,1",4.3.2,
40.752762968,-73.8451379717,0.0,2011-03-21 14:07:26,"iPhone3,1",4.3.2,
40.7601589594,-73.9905878157,0.0,2011-03-21 14:08:49,"iPhone3,1",4.3.2,
40.75858634,-73.99027502,0.0,2011-03-21 14:09:04,"iPhone3,1",4.3.2,
40.7529323853,-73.9867588166,0.0,2011-03-21 15:31:23,"iPhone3,1",4.3.2,
40.7499467464,-73.9863139686,0.0,2011-03-21 15:35:59,"iPhone3,1",4.3.2,
40.7471684123,-73.9813689317,0.0,2011-03-21 15:41:00,"iPhone3,1",4.3.2,
40.7436252186,-73.9786871358,0.0,2011-03-21 15:46:03,"iPhone3,1",4.3.2,
40.743299646,-73.97138395,0.0,2011-03-21 15:48:50,"iPhone3,1",4.3.2,
40.7461133747,-73.9767966586,0.0,2011-03-21 15:49:06,"iPhone3,1",4.3.2,
